species.ID,subclass,superorder,order,family,genus,species,IUCN_Scientific_name,Recent.taxonomic.revisions,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,IUCN.habitat,mindepth_m,maxdepth_m,mediandepth_m,depthrange_m,min.lat,max.lat,lat.range,area,age.mat,max.age,k,parity.mode,embryo.trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,Data.type,Species.authorship
Centroscyllium_granulatum,sharks,Squalimorphs,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium_granulatum,Centroscyllium granulatum,,31,61.5,13,9.00E-04,3.42,Deep,Deepwater,400,500,450,100,-54.09285206,-24.65105206,29.4418,482361,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,8,21.48630776,notTHR,molecular,GÙnther 1887 
Centroscyllium_nigrum,sharks,Squalimorphs,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium_nigrum,Centroscyllium nigrum,,43,50,12,9.00E-04,3.42,Deep,Deepwater,250,1250,750,1000,-30.34503246,34.54646343,64.89149589,760564,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,7,21.463591,notTHR,molecular,Garman 1899 
Centroscyllium_ritteri,sharks,Squalimorphs,Squaliformes,Etmopteridae,Centroscyllium,Centroscyllium_ritteri,Centroscyllium ritteri,,42.5,NA,NA,9.00E-04,3.42,Deep,Deepwater,150,1100,625,950,31.40761869,45.59761624,14.18999755,379127,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,22.76372067,notTHR,molecular,Jordan & Fowler 1903 
Etmopterus_bigelowi,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_bigelowi,Etmopterus bigelowi,,57.5,67,16,0.0032,3.09,Deep,Deepwater,160,1000,580,840,-41.33747703,29.30362294,70.64109997,2112890,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,30.73641164,LC,molecular,Shirai & Tachikawa 1993 
Etmopterus_brachyurus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_brachyurus,Etmopterus brachyurus,,40,50,12,0.0032,3.09,Deep,Deepwater,100,900,500,800,-30.05852193,35.86903098,65.92755291,887783,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,9,27.62787178,notTHR,molecular,Smith & Radcliffe 1912 
Etmopterus_dianthus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_dianthus,Etmopterus dianthus,,NA,41,9.5,0.0032,3.09,Deep,Deepwater,708,880,794,172,-23.91505967,-16.40068534,7.514374323,52796.6016,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,23.25012537,LC,molecular,"Last, Burgess & S_ret 2002 "
Etmopterus_dislineatus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_dislineatus,Etmopterus dislineatus,,NA,45,NA,0.0032,3.09,Deep,Deepwater,590,700,645,110,-25.10569633,-15.49590896,9.609787366,554153,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,24.54671819,LC,molecular,"Last, Burgess & S_ret 2002 "
Etmopterus_fusus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_fusus,Etmopterus fusus,,25,30,NA,0.0032,3.09,Deep,Deepwater,430,550,490,120,-20.40664851,-17.36842436,3.038224152,124346,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,28.58950667,LC,molecular,"Last, Burgess & S_ret 2002 "
Etmopterus_gracilispinis,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_gracilispinis,Etmopterus gracilispinis,,NA,NA,NA,0.0032,3.09,Deep,Deepwater,70,2240,1155,2170,-45.79185206,39.00554794,84.7974,1046270,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,33.04787306,LC,molecular,Krefft 1968 
Etmopterus_granulosus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_granulosus,Etmopterus granulosus,,41,NA,18,0.00395,3.06,Deep,Deepwater,220,637,428.5,417,-57.84865206,-44.90790035,12.94075171,642856,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,17.72041825,LC,molecular,GÙnther 1880 
Etmopterus_lucifer,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_lucifer,Etmopterus lucifer,,34,42,NA,0.0032,3.09,Deep,Deepwater,158,1357,757.5,1199,-55.12992495,37.91044617,93.04037112,7848070,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,27.20390972,LC,molecular,Jordan & Snyder 1902 
Etmopterus_molleri,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_molleri,Etmopterus molleri,,NA,46,NA,0.0032,3.09,Deep,Deepwater,238,655,446.5,417,-54.78588334,45.78176632,100.5676497,3245710,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,24.53355117,notTHR,molecular,Whitley 1939 
Etmopterus_polli,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_polli,Etmopterus polli,,NA,24.1,NA,0.0032,3.09,Deep,Deepwater,300,1000,650,700,-17.60745206,13.61534794,31.2228,1071990,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,3,28.2972448,notTHR,molecular,"Bigelow, Schroeder & Springer 1953 "
Etmopterus_princeps,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_princeps,Etmopterus princeps,,55,75,NA,0.0028,3.15,Deep,Deepwater,350,4500,2425,4150,14.72594584,68.61875153,53.89280569,3527440,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,NA,16.82528101,notTHR,molecular,Collett 1904 
Etmopterus_pseudosqualiolus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_pseudosqualiolus,Etmopterus pseudosqualiolus,,NA,45,NA,0.0032,3.09,Deep,Deepwater,1043,1102,1072.5,59,-26.74895417,-22.61983018,4.129123982,55265,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,33.88063689,LC,molecular,"Last, Burgess & S_ret 2002 "
Etmopterus_pusillus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_pusillus,Etmopterus pusillus,,42.75,50.2,13,0.0035,3,Deep,Deepwater,150,1998,1074,1848,-48.03539702,43.00592424,91.04132125,5040230,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,3.5,31.20470204,LC,molecular,Lowe 1839 
Etmopterus_schultzi,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_schultzi,Etmopterus schultzi,,29,30,NA,0.0032,3.09,Deep,Deepwater,220,915,567.5,695,21.31944794,30.80861855,9.489170607,589909,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,31.91894276,LC,molecular,"Bigelow, Schroeder & Springer 1953 "
Etmopterus_sentosus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_sentosus,Etmopterus sentosus,,26,NA,6,0.0032,3.09,Deep,Deepwater,200,500,350,300,-33.57955206,1.64844794,35.228,622975,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,34.94218267,LC,molecular,"Bass, D'Aubrey & Kistnasamy 1976 "
Etmopterus_sheikoi,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_sheikoi,Miroscyllium sheikoi,,NA,NA,NA,0.0032,3.09,Deep,Deepwater,340,370,355,30,24.99204916,27.00131373,2.009264574,34349.8008,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,27.64696864,notTHR,molecular,Dolganov 1986 
Etmopterus_spinax,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_spinax,Etmopterus spinax,,35,45,8.65,0.0026,3.15,Deep,Deepwater,70,2000,1035,1930,-4.02575206,68.89014794,72.9159,5323270,5,7,0.22,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,10,6.8,16.8351009,LC,molecular,Linnaeus 1758 
Etmopterus_splendidus,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_splendidus,Etmopterus splendidus,,NA,30,NA,0.00524,3,Deep,Deepwater,120,793,456.5,673,23.54856657,32.66491759,9.11635102,104976,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,28.55666368,NA,molecular,Yano 1988 
Etmopterus_unicolor,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_unicolor,Etmopterus unicolor,,NA,NA,NA,0.0032,3.09,Deep,Deepwater,402,1380,891,978,-48.93144876,38.04529932,86.97674808,1465480,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,17.66380327,notTHR,molecular,Engelhardt 1912 
Etmopterus_virens,sharks,Squalimorphs,Squaliformes,Etmopteridae,Etmopterus,Etmopterus_virens,Etmopterus virens,,23.75,26,NA,0.0032,3.09,Deep,Deepwater,196,915,555.5,719,7.898654938,30.80861855,22.90996361,1898230,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,28.32603887,LC,molecular,"Bigelow, Schroeder & Springer 1953 "
Trigonognathus_kabeyai,sharks,Squalimorphs,Squaliformes,Etmopteridae,Trigonognathus,Trigonognathus_kabeyai,Trigonognathus kabeyai,,52,NA,17,0.0032,3.09,Deep,Deepwater,270,360,315,90,15.75098997,35.10455704,19.35356707,139553,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,25.5,94.6409086,notTHR,molecular,Mochizuki & Ohe 1990 
Oxynotus_bruniensis,sharks,Squalimorphs,Squaliformes,Oxynotidae,Oxynotus,Oxynotus_bruniensis,Oxynotus bruniensis,,72,91,24,0.0151,3,Deep,Deepwater,45,1067,556,1022,-49.79925791,-30.30930217,19.48995573,1191590,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,7,32.57323771,notTHR,molecular,Ogilby 1893 
Oxynotus_centrina,sharks,Squalimorphs,Squaliformes,Oxynotidae,Oxynotus,Oxynotus_centrina,Oxynotus centrina,,66,150,22.5,0.0151,3,Deep,Deepwater,60,660,360,600,-36.89665206,69.28194794,106.1786,4577940,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,11,35.50841255,VU,molecular,Linnaeus 1758 
Oxynotus_paradoxus,sharks,Squalimorphs,Squaliformes,Oxynotidae,Oxynotus,Oxynotus_paradoxus,Oxynotus paradoxus,,50,118,25,0.0151,3,Deep,Deepwater,265,720,492.5,455,16.36744794,60.35854794,43.9911,1358150,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,16,32.30820195,notTHR,molecular,Frade 1929 
Centroscymnus_coelolepis,sharks,Squalimorphs,Squaliformes,Somniosidae,Centroscymnus,Centroscymnus_coelolepis,Centroscymnus coelolepis,,95,120,30,0.0043,3.12,Deep,Deepwater,270,3700,1985,3430,-45.65780497,68.61875153,114.2765565,5765090,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,12,12,60.21410466,NT,molecular,Barboza du Bocage & de Brito Capello 1864 
Centroscymnus_owstonii,sharks,Squalimorphs,Squaliformes,Somniosidae,Centroscymnus,Centroscymnus_owstonii,Centroscymnus owstonii,,93.5,120,27.5,0.00102,3.61,Deep,Deepwater,250,1500,875,1250,-48.04445319,40.62883676,88.67328995,3767920,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,12,22,34.79479806,LC,molecular,Garman 1906 
Centroselachus_crepidater,sharks,Squalimorphs,Squaliformes,Somniosidae,Centroselachus,Centroselachus_crepidater,Centroselachus crepidater,,82,99.5,31,0.0024,3.25,Deep,Deepwater,270,1300,785,1030,-48.30152273,64.79644012,113.0979629,3891690,20,57,0.072,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,NA,6,61.48110833,LC,molecular,Barboza du Bocage & de Brito Capello 1864 
Scymnodon_macracanthus,sharks,Squalimorphs,Squaliformes,Somniosidae,Proscymnodon,Proscymnodon_plunketi,Proscymnodon plunketi,Scymnodon macracanthus,137.5,170,35,0.00577,3.09,Deep,Deepwater,200,1500,850,1300,-54.54769654,-32.59390342,21.95379313,962643,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,18,28.53859413,NT,molecular,White et al 2015
Scymnodon_ringens,sharks,Squalimorphs,Squaliformes,Somniosidae,Scymnodon,Scymnodon_ringens,Scymnodon ringens,,64,110,20,0.0043,3.12,Deep,Deepwater,200,1600,900,1400,-48.33017605,60.36972965,108.6999057,2376300,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,NA,43.75084951,notTHR,molecular,Barboza du Bocage & de Brito Capello 1864 
Somniosus_antarcticus,sharks,Squalimorphs,Squaliformes,Somniosidae,Somniosus,Somniosus_antarcticus,Somniosus antarcticus,,435,600,40,0.00577,3.09,Deep,Deepwater,400,1100,750,700,-56.54634673,-32.01722474,24.52912199,1362140,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,10,37.22448013,notTHR,molecular,Whitley 1939 
Somniosus_microcephalus,sharks,Squalimorphs,Squaliformes,Somniosidae,Somniosus,Somniosus_microcephalus,Somniosus microcephalus,,450,700,37.5,0.00135,3.311,Deep,Deepwater,1,2200,1100.5,2199,28.64594794,86.90544794,58.2595,7108270,100,150,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,10,39.44663288,NT,molecular,Bloch & Schneider 1801 
Somniosus_pacificus,sharks,Squalimorphs,Squaliformes,Somniosidae,Somniosus,Somniosus_pacificus,Somniosus pacificus,,400,700,45,0.00577,3.09,Deep,Deepwater,1,2000,1000.5,1999,20.46724201,79.97125184,59.50400983,6088540,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,NA,37.23200162,THR,molecular,Bigelow & Schroeder 1944 
Somniosus_rostratus,sharks,Squalimorphs,Squaliformes,Somniosidae,Somniosus,Somniosus_rostratus,Somniosus rostratus,,80,143,24.5,0.00577,3.09,Deep,Deepwater,80,2200,1140,2120,22.67294794,48.64894794,25.976,1899450,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Mucoid Histotrophy,NA,NA,12.5,49.74770119,notTHR,molecular,Risso 1827 
Zameus_squamulosus,sharks,Squalimorphs,Squaliformes,Somniosidae,Zameus,Zameus_squamulosus,Zameus squamulosus,,64,84,20,0.00577,3.09,Deep,Deepwater,1,1450,725.5,1449,-47.8503278,65.7928243,113.6431521,8767380,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,6.5,42.16279802,THR,molecular,GÙnther 1877 
Cirrhigaleus_asper,sharks,Squalimorphs,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus_asper,Cirrhigaleus asper,,105,118,26.5,0.006076667,2.988333333,Deep,Deepwater,73,600,336.5,527,-36.33685206,36.55074794,72.8876,2133320,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,20,67.43748318,notTHR,molecular,Merrett 1973 
Cirrhigaleus_australis,sharks,Squalimorphs,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus_australis,Cirrhigaleus australis,,NA,123,NA,0.006076667,2.988333333,Deep,Deepwater,360,640,500,280,-47.21852468,-34.06665108,13.1518736,486168,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,47.95971842,notTHR,molecular,"White, Last & Stevens 2007 "
Cirrhigaleus_barbifer,sharks,Squalimorphs,Squaliformes,Squalidae,Cirrhigaleus,Cirrhigaleus_barbifer,Cirrhigaleus barbifer,,92,126,15,0.006076667,2.988333333,Deep,Deepwater,146,640,393,494,-9.876497785,35.68694306,45.56344084,241806,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,47.95971842,notTHR,molecular,Tanaka 1912 
Squalus_acanthias,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_acanthias,Squalus acanthias,,78.5,110,25,0.006076667,2.988333333,Shelf,Coastal and Continental,1,600,300.5,599,-57.24737659,72.58384705,129.8312236,16899100,12.5,30.5,0.089,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,3,22,8,32.32948436,VU,molecular,Linnaeus 1758 
Squalus_brevirostris,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_brevirostris,Squalus brevirostris,,NA,59,NA,0.006076667,2.988333333,Shelf,Deepwater,100,350,225,250,10.42072809,33.52025786,23.09952977,1344430,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,32.51824477,notTHR,molecular,Tanaka 1917
Squalus_chloroculus,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_chloroculus,Squalus chloroculus,,NA,99,24,0.006076667,2.988333333,Deep,Deepwater,216,1360,788,1144,-45.33083212,-33.04850384,12.28232828,355635,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,17.20931166,NT,molecular,"Last, White & Motomura 2007 "
Squalus_crassispinus,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_crassispinus,Squalus crassispinus,,NA,58,NA,0.006076667,2.988333333,Deep,Deepwater,180,210,195,30,-21.79125187,-14.53154013,7.259711743,153409,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,22.92112932,notTHR,molecular,"Last, Edmunds & Yearsley 2007 "
Squalus_cubensis,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_cubensis,Squalus cubensis,,50,110,NA,0.006076667,2.988333333,Deep,Deepwater,60,380,220,320,-43.01915206,39.58261108,82.60176314,1785570,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,10,21.21683457,notTHR,molecular,Howell Rivero 1936 
Squalus_edmundsi,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_edmundsi,Squalus edmundsi,,NA,87,25.5,0.006076667,2.988333333,Deep,Deepwater,204,850,527,646,-33.38689146,-7.514772672,25.87211878,258298,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,4.5,20.82826533,NT,molecular,"White, Last & Stevens 2007 "
Squalus_grahami,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_grahami,Squalus grahami,,63,73,22.5,0.006076667,2.988333333,Deep,Deepwater,120,500,310,380,-34.818947,-10.94291046,23.87603654,363171,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,4,22.89828346,NT,molecular,"White, Last & Stevens 2007 "
Squalus_hemipinnis,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_hemipinnis,Squalus hemipinnis,,60,74,15.75,0.006076667,2.988333333,Shelf,Deepwater,100,350,225,250,-9.6966708,-5.625274578,4.071396222,237798,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,6.5,20.83878282,NT,molecular,"White, Last & Yearsley 2007 "
Squalus_japonicus,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_japonicus,Squalus japonicus,,68,95,23.5,0.006076667,2.988333333,Deep,Deepwater,52,400,226,348,12.16577032,40.95294571,28.78717539,2248230,8,15,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,11.5,5,19.71576285,notTHR,molecular,Ishikawa 1908 
Squalus_megalops,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_megalops,Squalus megalops,,50,78.2,24,0.0056,2.95,Deep,Deepwater,1,732,366.5,731,-45.42002304,43.58150101,89.00152405,11327300,15,32,0.032,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,3,24,3,32.76108124,THR,molecular,Macleay 1881 
Squalus_mitsukurii,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_mitsukurii,Squalus mitsukurii,,69,91,25.5,0.0021,3.176,Deep,Deepwater,4,954,479,950,9.983636864,44.58400873,34.60037187,2245540,15,27,0.041,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,24,3.6,17.1801131,notTHR,molecular,Jordan & Snyder 1903 
Squalus_montalbani,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_montalbani,Squalus montalbani,,80,101,22,0.006076667,2.988333333,Deep,Deepwater,154,1370,762,1216,-34.8723529,19.69473718,54.56709008,1288530,26,30,0.007,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,24,10,17.20060511,VU,molecular,Whitley 1931 
Squalus_nasutus,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_nasutus,Squalus nasutus,,NA,77,NA,0.006076667,2.988333333,Deep,Deepwater,300,510,405,210,-30.99443172,20.20811054,51.20254226,410568,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,19.74603223,notTHR,molecular,"Last, Marshall & White 2007 "
Squalus_suckleyi,sharks,Squalimorphs,Squaliformes,Squalidae,Squalus,Squalus_suckleyi,,,90,140,27.5,0.00396,3.004,Shelf,Coastal and Continental,1,1236,618.5,1235,NA,NA,NA,NA,35,100,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,24,7,32.34257512,notTHR,molecular,Girard 1855 
Squatina_aculeata,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_aculeata,Squatina aculeata,,175,188,32.5,0.0032,3.12,Deep,Coastal and Continental,30,500,265,470,-17.20945206,44.43041611,61.63986817,2643450,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,48.7130815,CR,molecular,Cuvier 1829 
Squatina_africana,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_africana,Squatina africana,,94.5,122,29,0.0032,3.12,Deep,Coastal and Continental,1,500,250.5,499,-34.50155206,-3.94425206,30.5573,682220,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,50.02404505,THR,molecular,Regan 1908 
Squatina_albipunctata,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_albipunctata,Squatina albipunctata,,107,130,27.5,0.0032,3.12,Deep,Deepwater,60,315,187.5,255,-39.26970238,-14.71733394,24.55236845,614471,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,12,6.5,25.15146012,VU,molecular,Last & White 2008 
Squatina_armata,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_armata,Squatina armata,,NA,150,NA,0.0032,3.12,Shelf,Coastal and Continental,30,75,52.5,45,-47.63314645,7.573249452,55.20639591,760936,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,41.09930778,notTHR,molecular,Philippi 1887 
Squatina_australis,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_australis,Squatina australis,,97,152,NA,0.0032,3.12,Shelf,Coastal and Continental,1,130,65.5,129,-44.54329251,-29.46220701,15.0810855,814121,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,10,39.16882432,LC,molecular,Regan 1906 
Squatina_californica,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_californica,Squatina californica,,100,175,25.5,0.0032,3.12,Shelf,Coastal and Continental,1,200,100.5,199,22.23813807,56.94395282,34.70581475,735121,10,35,0.162,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,10,6,27.6217414,NT,molecular,Ayres 1859 
Squatina_dumeril,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_dumeril,Squatina dumeril,,85,152,27.5,0.0032,3.12,Deep,Coastal and Continental,1,1290,645.5,1289,9.039463997,43.77193805,34.73247406,1591740,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,NA,12.5,27.87505331,THR,molecular,Lesueur 1818 
Squatina_formosa,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_formosa,Squatina formosa,,100,150,35,0.0032,3.12,Shelf,Coastal and Continental,100,300,200,200,20.91058058,26.46482494,5.554244362,187313,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,8,28.03020665,EN,molecular,Shen & Ting 1972 
Squatina_guggenheim,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_guggenheim,Squatina guggenheim,,72,82,27.5,0.0032,3.12,Shelf,Coastal and Continental,10,150,80,140,-40.51555206,-22.67971992,17.83583213,470562,4,12,0.275,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,3,11,5.5,26.61015614,EN,molecular,Marini 1936 
Squatina_japonica,sharks,Squalimorphs,Squatiniformes,Squatinidae,Squatina,Squatina_japonica,Squatina japonica,,80,150,22,0.0032,3.12,Shelf,Coastal and Continental,200,300,250,100,7.23E-05,41.87838272,41.87831039,1585340,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,6,34.09167999,VU,molecular,Bleeker 1858 
